Estado,Município(s),Nome do Conflito,Data,Famílias,Categoria
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,15/03/2022,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,30/03/2022,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,06/04/2022,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,11/04/2022,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,14/04/2022,6695,Indígenas
Roraima,Mucajaí,Assentamento Comunidade dos Sonhos,24/04/2022,189,Sem Terra
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,25/04/2022,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,29/04/2022,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,30/04/2022,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,06/05/2022,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,25/06/2022,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,28/06/2022,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,29/06/2022,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,30/06/2022,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,01/07/2022,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,28/07/2022,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,31/07/2022,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,23/08/2022,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,25/08/2022,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,01/09/2022,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,10/09/2022,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,16/09/2022,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,02/10/2022,1,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,01/11/2022,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,06/12/2022,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,14/12/2022,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,17/12/2022,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,29/12/2022,6695,Indígenas
Roraima,Normandia,Reserva Tabalascada/Macuxi/Wapixana,28/04/2022,250,Indígenas
Roraima,Pacaraima,T.I. Manoá-Pium/Wapixana/Macuxi,22/04/2022,125,Indígenas
Roraima,Pacaraima,T.I. Manoá-Pium/Wapixana/Macuxi,04/06/2022,125,Indígenas
Roraima,Rorainópolis,T. I. Pirititi,31/01/2022,13,Indígenas
Roraima,Rorainópolis,T. I. Pirititi,21/05/2022,13,Indígenas
Roraima,Uiramutã,"T. I. Raposa Serra do Sol/Jawari/Brilho do
Sol/S. Miguel/S. Mateus",27/02/2022,5780,Indígenas
Roraima,Uiramutã,"T. I. Raposa Serra do Sol/Jawari/Brilho do
Sol/S. Miguel/S. Mateus",27/09/2022,5780,Indígenas
Santa Catarina,Araquari,T. I. Piraí/Aldeia Tiaraju/M'byáGuarani/Barreira Sanitária,17/02/2022,39,Indígenas
Santa Catarina,Araquari,T.I. Tarumã/Guarani M'bya,17/02/2022,5,Indígenas
Santa Catarina,Araquari,T.I. Tarumã/Guarani M'bya,21/03/2022,5,Indígenas
Santa Catarina,Araquari,T.I. Tarumã/Guarani M'bya,22/03/2022,4,Indígenas
Santa Catarina,Araquari,T.I. Tarumã/Guarani M'bya,21/04/2022,4,Indígenas
Santa Catarina,Araquari,T.I. Tarumã/Guarani M'bya,25/04/2022,4,Indígenas
Santa Catarina,Araquari,T.I. Tarumã/Guarani M'bya,31/07/2022,4,Indígenas
Santa Catarina,Balneário Barra do Sul,T. I. Pindoty,17/02/2022,1,Indígenas
Santa Catarina,Balneário Barra do Sul,T. I. Pindoty,31/07/2022,1,Indígenas
Santa Catarina,Biguaçu,"T. I. Guarani M'Biguaçu/Morro de
Palha/Itanhaen/Barreira Sanitária",28/11/2022,30,Indígenas
Santa Catarina,Brunópolis,UHE São Roque,29/06/2022,345,Atingido por barragem
Santa Catarina,Doutor Pedrinho,"T. I. Xokleng Bugio/Duque de Caxias/
Ibirama-La Klaño/B. Norte/Bom
Sucesso",21/03/2022,3000,Indígenas
Santa Catarina,Florianópolis,Com. Quilombola Vidal Martins,28/02/2022,31,Quilombola
Santa Catarina,Palhoça,"T. I. Morro dos Cavalos/Itaty/Guarani
M'Bya/Nhandéva/Baixada do
Massiambu",06/08/2022,75,Indígenas
Santa Catarina,Palhoça,TM.Ia. ssMiaasmsibaumbu/Baixada do,28/11/2022,1,Indígenas
Santa Catarina,Palhoça,T. I. Praia de Fora/Guarani/BaixadaMassiambu,28/11/2022,4,Indígenas
Santa Catarina,Palhoça,"T.I. Cambirela/Guarani M'bya/
Baixada do Massiambu/Barreira
Sanitária",28/11/2022,1,Indígenas
Santa Catarina,Palhoça,"T. I. Morro dos Cavalos/Itaty/Guarani
M'Bya/Nhandéva/Baixada do
Massiambu",28/11/2022,75,Indígenas
Santa Catarina,Urussanga,Comunidade Rio Carvão,11/02/2022,1,Pequeno proprietário
Sao Paulo,Agudos,Fazenda Maracy,16/02/2022,1,Assentado
Sao Paulo,Apiaí,Faz. Consteca/Caximba/Acamp. Hilda,06/06/2022,20,Sem Terra
Sao Paulo,Araraquara,Assentamento Monte Alegre,26/04/2022,277,Assentado
Sao Paulo,Descalvado,Assentamento 21 de dezembro,11/03/2022,1,Assentado
Sao Paulo,Eldorado,CCiomma. /QVaulileo dmob Roilba ePireadro Cubas de,29/10/2022,22,Quilombola
Sao Paulo,Eldorado,Com. Quilombola Sapatu/Vale doRibeira,29/10/2022,82,Quilombola
Sao Paulo,Eldorado,Com. Quilombola Abobral MargemEsquerda/Vale do Ribeira,29/10/2022,38,Quilombola
Sao Paulo,Iguape,T. I. Ka' Aguy Hovy/Guarani Mbya/Vale da Ribeira,04/07/2022,300,Indígenas
Sao Paulo,Ilhabela,CCaosmte. lChaainçoasra da Baía dos,16/08/2022,75,Caiçara
Sao Paulo,Iporanga,Com. Quil. Bombas/Vale do Ribeira,04/02/2022,23,Quilombola
Sao Paulo,Jacareí,Quilombo Coração Valente,28/02/2022,250,Quilombola
Sao Paulo,Registro,Comunidade Quilombola Peropava/Vale do Ribeira,13/05/2022,25,Indígenas
Sao Paulo,Teodoro Sampaio,Fazenda Cachoeirinha,28/02/2022,1,Sem Terra
Sao Paulo,Valinhos,Faz. Eldorado/Acamp. Marielle Vive,10/04/2022,450,Sem Terra
Sao Paulo,Valinhos,Faz. Eldorado/Acamp. Marielle Vive,17/08/2022,450,Pistoleiro
Sergipe,Aracaju,"Com. Extrativista de Mangaba Padre
Luiz Lemper/Ocupação das
Mangabeiras",07/06/2022,11,Extrativista
Sergipe,Brejo Grande,Com. Quilombola Brejão dos Negros,14/09/2022,277,Quilombola
Sergipe,Pacatuba,Aldeia Fulkaxó,23/08/2022,30,Indígenas
Tocantins,Araguaína,Faz. Inhumas-Guarabu/Ocup. Vale doHebron,30/09/2022,100,Posseiro
Tocantins,Araguaína,Faz. Inhumas-Guarabu/Ocup. Vale doHebron,30/11/2022,100,Posseiro
Tocantins,Araguaína,Faz. Inhumas-Guarabu/Ocup. Vale doHebron,23/12/2022,100,Posseiro
Tocantins,Araguaína,Faz. Inhumas-Guarabu/Ocup. Vale doHebron,24/12/2022,100,Posseiro
Tocantins,Araguatins,Faz. Santo Hilário/Acamp. Alto da Paz,13/12/2022,1,Sem Terra
Tocantins,Araguatins,Acamp. Carlos Marighella,31/12/2022,50,Sem Terra
Tocantins,Barra do Ouro,Gleba Tauá,22/07/2022,1,Posseiro
Tocantins,Barra do Ouro,Gleba Tauá,08/08/2022,80,Posseiro
Tocantins,Barra do Ouro,Gleba Tauá,25/08/2022,1,Posseiro
Tocantins,Barra do Ouro,Gleba Tauá,04/11/2022,1,Posseiro
Tocantins,Barra do Ouro,Gleba Tauá,05/11/2022,19,Posseiro
Tocantins,Barra do Ouro,Gleba Tauá,06/11/2022,1,Posseiro
Tocantins,Barra do Ouro,Gleba Tauá,07/11/2022,1,Posseiro
Tocantins,Barra do Ouro,Gleba Tauá,01/12/2022,1,Posseiro
Tocantins,Barra do Ouro,Gleba Tauá,02/12/2022,1,Posseiro
Tocantins,Barra do Ouro,Gleba Tauá,05/12/2022,2,Posseiro
Tocantins,Campos Lindos,Fazenda Sussuarana,02/08/2022,1,Posseiro
Tocantins,Caseara,Assent. Escondido/APA Ilha doBananal/Cantão,06/09/2022,15,Assentado
Tocantins,Caseara,Assent Caiapó/APA Ilha do Bananal/,06/09/2022,17,Assentado
Tocantins,Caseara,Assent. Inajá/APA Ilha do Bananal/,06/09/2022,20,Assentado
Tocantins,Caseara,Assent. União 2/APA Ilha do Bananal/,06/09/2022,25,Assentado
Tocantins,Caseara,Assent. Barroca/APA Ilha do Bananal/,06/09/2022,70,Assentado
Tocantins,Caseara,BAsasneannt.a lB/uCraitnatãnoa/APA Ilha do,06/09/2022,32,Assentado
Tocantins,Caseara,BAsasneannt.a lA/rCaagnutaãioa/APA Ilha do,06/09/2022,58,Assentado
Tocantins,Caseara,Assent. Califórnia/APA Ilha doBananal/Cantão,06/09/2022,68,Assentado
Tocantins,Couto Magalhães,Faz. Dois Triângulos/Gleba 4/Lote 49,03/02/2022,2,Posseiro
Tocantins,Crixás do Tocantins,Fazenda Consolação,10/06/2022,53,Sem Terra
Tocantins,Dianópolis,Comunidade Quilombola Lajeado,21/06/2022,68,Quilombola
Tocantins,Filadélfia,Comunidade Quilombola Grotão,31/01/2022,45,Quilombola
Tocantins,Filadélfia,Comunidade Quilombola Grotão,13/02/2022,45,Quilombola
Tocantins,Filadélfia,Comunidade Quilombola Grotão,19/03/2022,45,Quilombola
Tocantins,Formoso do Araguaia,"Ilha do Bananal/Mata do Mamão/
Indígenas isolados ""Cara Preta""",30/06/2022,2,Indígenas
Tocantins,Formoso do Araguaia,TB.a Ir.r eTiareag So aÃniwtáar/iAavá-Canoeiros/,30/06/2022,7,Indígenas
Tocantins,Formoso do Araguaia,P.A. Caracol,01/10/2022,127,Assentado
Tocantins,Goiatins,T.I. Kraolândia/Barreira Sanitária,30/06/2022,230,Indígenas
Tocantins,Guaraí,Assent. Pedra Branca,30/09/2022,53,Assentado
Tocantins,Ipueiras,Faz. Pântano do Papagaio/Acamp.Clodomir Santos de Morais,21/09/2022,80,Sem Terra
Tocantins,Ipueiras,,01/10/2022,80,Sem Terra
Tocantins,Lagoa da Confusão,TP.l aI.n eMtaat/aK rAalhaôg aKdaan/eLloaroty/Faz.,17/02/2022,31,Indígenas
Tocantins,Lagoa da Confusão,T. I. Iñawébohona,30/06/2022,57,Indígenas
Tocantins,Mateiros,Comunidade Quilombola Formiga,09/08/2022,1,Quilombola
Tocantins,Nova Olinda,FPaozm. bSaasnta Maria/Gleba Anajá/,06/02/2022,23,Posseiro
Tocantins,Palmeirante,JFeasz.u sR/eGcraebiroi/elF rFeiilthaos/Acamp. Bom,01/09/2022,19,Sem Terra
Tocantins,Palmeirante,JFeasz.u sR/eGcraebiroi/elF rFeiilthaos/Acamp. Bom,05/09/2022,19,Sem Terra
Tocantins,Palmeirante,JFeasz.u sR/eGcraebiroi/elF rFeiilthaos/Acamp. Bom,08/09/2022,19,Sem Terra
Tocantins,Palmeirante,JFeasz.u sR/eGcraebiroi/elF rFeiilthaos/Acamp. Bom,30/11/2022,19,Posseiro
Tocantins,Paranã,Comunidade Quilombola Prata,07/01/2022,40,Quilombola
Tocantins,Paranã,Comunidade Quilombola Claro,07/01/2022,40,Quilombola
Tocantins,Paranã,Comunidade Quilombola Ouro Fino,07/01/2022,40,Quilombola
Tocantins,Pium,Parque Indígena do Araguaia,30/06/2022,876,Indígenas
Tocantins,Pium,Parque Indígena do Araguaia,05/07/2022,1,Indígenas
Tocantins,Pium,Assent. Barranco do Mundo/APA Ilhado Bananal/Cantão,06/09/2022,70,Assentado
Tocantins,Pium,Assent. Toledo II/APA Ilha doBananal/Cantão,06/09/2022,30,Assentado
Tocantins,Porto Nacional,Assentamento Prata,19/07/2022,120,Pequeno proprietário
Tocantins,Tocantínia,T.I. Xerente,09/03/2022,673,Indígenas
Tocantins,Tocantínia,T.I. Xerente,03/05/2022,100,Indígenas
Tocantins,Tocantínia,T.I. Xerente,30/06/2022,673,Indígenas
Tocantins,Tocantinópolis,"T. I. Apinajé/Apinayés/UHE Serra
Quebrada",14/02/2022,586,Indígenas
Tocantins,Tocantinópolis,"T. I. Apinajé/Apinayés/UHE Serra
Quebrada",11/03/2022,586,Indígenas
Tocantins,Tocantinópolis,"T. I. Apinajé/Apinayés/UHE Serra
Quebrada",07/09/2022,586,Indígenas
