"Ano","Geocodigo","Valor","Tipo"
"2010",1504208,36,"embargos_desmatamento"
"2010",1504406,2,"embargos_desmatamento"
"2010",1504422,2,"embargos_desmatamento"
"2010",1504455,1,"embargos_desmatamento"
"2010",1504703,21,"embargos_desmatamento"
"2010",1504976,5,"embargos_desmatamento"
"2010",1505031,41,"embargos_desmatamento"
"2010",1505064,14,"embargos_desmatamento"
"2010",1505106,26,"embargos_desmatamento"
"2010",1505205,2,"embargos_desmatamento"
"2010",1505304,27,"embargos_desmatamento"
"2010",1505437,1,"embargos_desmatamento"
"2010",1505486,25,"embargos_desmatamento"
"2010",1505494,1,"embargos_desmatamento"
"2010",1505502,5,"embargos_desmatamento"
"2010",1505536,1,"embargos_desmatamento"
"2010",1505551,1,"embargos_desmatamento"
"2010",1505650,3,"embargos_desmatamento"
"2010",1505700,1,"embargos_desmatamento"
"2010",1505809,18,"embargos_desmatamento"
"2010",1505908,1,"embargos_desmatamento"
"2010",1506112,2,"embargos_desmatamento"
"2010",1506138,3,"embargos_desmatamento"
"2010",1506187,3,"embargos_desmatamento"
"2010",1506203,1,"embargos_desmatamento"
"2010",1506583,13,"embargos_desmatamento"
"2010",1506708,4,"embargos_desmatamento"
"2010",1506807,11,"embargos_desmatamento"
"2010",1507300,31,"embargos_desmatamento"
"2010",1507508,2,"embargos_desmatamento"
"2010",1507805,3,"embargos_desmatamento"
"2010",1507953,25,"embargos_desmatamento"
"2010",1507979,4,"embargos_desmatamento"
"2010",1508050,13,"embargos_desmatamento"
"2010",1508100,4,"embargos_desmatamento"
"2010",1508126,7,"embargos_desmatamento"
"2010",1508159,26,"embargos_desmatamento"
"2010",1508209,1,"embargos_desmatamento"
"2010",1508357,4,"embargos_desmatamento"
"2010",1600055,6,"embargos_desmatamento"
"2010",1600105,6,"embargos_desmatamento"
"2010",1600154,2,"embargos_desmatamento"
"2010",1600212,1,"embargos_desmatamento"
"2010",1600238,1,"embargos_desmatamento"
"2010",1600253,1,"embargos_desmatamento"
"2010",1600279,3,"embargos_desmatamento"
"2010",1600303,5,"embargos_desmatamento"
"2010",1600402,5,"embargos_desmatamento"
"2010",1600501,5,"embargos_desmatamento"
"2010",1600535,8,"embargos_desmatamento"
"2010",1600600,3,"embargos_desmatamento"
"2010",1600709,3,"embargos_desmatamento"
"2010",1600808,1,"embargos_desmatamento"
"2010",1700350,2,"embargos_desmatamento"
"2010",1700400,4,"embargos_desmatamento"
"2010",1701002,1,"embargos_desmatamento"
"2010",1701101,2,"embargos_desmatamento"
"2010",1701903,3,"embargos_desmatamento"
"2010",1702000,1,"embargos_desmatamento"
"2010",1702109,2,"embargos_desmatamento"
"2010",1702208,1,"embargos_desmatamento"
"2010",1702406,5,"embargos_desmatamento"
"2010",1702554,1,"embargos_desmatamento"
"2010",1702703,2,"embargos_desmatamento"
"2010",1702901,1,"embargos_desmatamento"
"2010",1703008,3,"embargos_desmatamento"
"2010",1703842,1,"embargos_desmatamento"
"2010",1705102,1,"embargos_desmatamento"
"2010",1705607,5,"embargos_desmatamento"
"2010",1706258,3,"embargos_desmatamento"
"2010",1707207,1,"embargos_desmatamento"
"2010",1707306,9,"embargos_desmatamento"
"2010",1707405,1,"embargos_desmatamento"
"2010",1707553,1,"embargos_desmatamento"
"2010",1707652,5,"embargos_desmatamento"
"2010",1708205,1,"embargos_desmatamento"
"2010",1708254,2,"embargos_desmatamento"
"2010",1709005,4,"embargos_desmatamento"
"2010",1709302,1,"embargos_desmatamento"
"2010",1709500,10,"embargos_desmatamento"
"2010",1709807,1,"embargos_desmatamento"
"2010",1710706,3,"embargos_desmatamento"
"2010",1710904,1,"embargos_desmatamento"
"2010",1711506,1,"embargos_desmatamento"
"2010",1711902,2,"embargos_desmatamento"
"2010",1712009,1,"embargos_desmatamento"
"2010",1712702,3,"embargos_desmatamento"
"2010",1713205,3,"embargos_desmatamento"
"2010",1713304,2,"embargos_desmatamento"
"2010",1713601,1,"embargos_desmatamento"
"2010",1713809,1,"embargos_desmatamento"
"2010",1714203,3,"embargos_desmatamento"
"2010",1714880,1,"embargos_desmatamento"
"2010",1715002,1,"embargos_desmatamento"
"2010",1715101,4,"embargos_desmatamento"
"2010",1715754,2,"embargos_desmatamento"
"2010",1716109,2,"embargos_desmatamento"
"2010",1716208,5,"embargos_desmatamento"
"2010",1716307,1,"embargos_desmatamento"
"2010",1716604,70,"embargos_desmatamento"
"2010",1717008,6,"embargos_desmatamento"
"2010",1717800,2,"embargos_desmatamento"
"2010",1717909,1,"embargos_desmatamento"
"2010",1718204,6,"embargos_desmatamento"
"2010",1718303,2,"embargos_desmatamento"
"2010",1718758,4,"embargos_desmatamento"
"2010",1718840,3,"embargos_desmatamento"
"2010",1718881,1,"embargos_desmatamento"
"2010",1719004,2,"embargos_desmatamento"
"2010",1720259,3,"embargos_desmatamento"
"2010",1720499,3,"embargos_desmatamento"
"2010",1721000,10,"embargos_desmatamento"
"2010",1721109,3,"embargos_desmatamento"
"2010",1721208,1,"embargos_desmatamento"
"2010",1721307,1,"embargos_desmatamento"
"2010",1722081,3,"embargos_desmatamento"
"2010",1722107,2,"embargos_desmatamento"
"2010",2100055,43,"embargos_desmatamento"
"2010",2100402,1,"embargos_desmatamento"
"2010",2100550,2,"embargos_desmatamento"
"2010",2100600,3,"embargos_desmatamento"
"2010",2100808,1,"embargos_desmatamento"
"2010",2100907,1,"embargos_desmatamento"
"2010",2100956,8,"embargos_desmatamento"
"2010",2101400,10,"embargos_desmatamento"
"2010",2101608,5,"embargos_desmatamento"
"2010",2101806,2,"embargos_desmatamento"
"2010",2101970,1,"embargos_desmatamento"
"2010",2102002,2,"embargos_desmatamento"
"2010",2102036,3,"embargos_desmatamento"
"2010",2102200,1,"embargos_desmatamento"
"2010",2102325,19,"embargos_desmatamento"
"2010",2102804,1,"embargos_desmatamento"
"2010",2102903,5,"embargos_desmatamento"
"2010",2103000,3,"embargos_desmatamento"
"2010",2103158,8,"embargos_desmatamento"
"2010",2103174,1,"embargos_desmatamento"
"2010",2104057,2,"embargos_desmatamento"
"2010",2104099,1,"embargos_desmatamento"
"2010",2104552,4,"embargos_desmatamento"
"2010",2104677,1,"embargos_desmatamento"
"2010",2104800,26,"embargos_desmatamento"
"2010",2105302,5,"embargos_desmatamento"
"2010",2105351,1,"embargos_desmatamento"
"2010",2105427,1,"embargos_desmatamento"
"2010",2105476,2,"embargos_desmatamento"
"2010",2106201,3,"embargos_desmatamento"
"2010",2106375,1,"embargos_desmatamento"
"2010",2106508,10,"embargos_desmatamento"
"2010",2107100,2,"embargos_desmatamento"
"2010",2107456,3,"embargos_desmatamento"
"2010",2107506,2,"embargos_desmatamento"
"2010",2107704,3,"embargos_desmatamento"
"2010",2107902,3,"embargos_desmatamento"
"2010",2108009,2,"embargos_desmatamento"
"2010",2109007,1,"embargos_desmatamento"
"2010",2109106,1,"embargos_desmatamento"
"2010",2110039,1,"embargos_desmatamento"
"2010",2110104,1,"embargos_desmatamento"
"2010",2110203,1,"embargos_desmatamento"
"2010",2111003,1,"embargos_desmatamento"
"2010",2111201,2,"embargos_desmatamento"
"2010",2111300,11,"embargos_desmatamento"
"2010",2111508,1,"embargos_desmatamento"
"2010",2111805,5,"embargos_desmatamento"
"2010",2112308,1,"embargos_desmatamento"
"2010",2112704,4,"embargos_desmatamento"
"2010",2112803,3,"embargos_desmatamento"
"2010",2114007,2,"embargos_desmatamento"
"2010",2200202,1,"embargos_desmatamento"
"2010",2200400,2,"embargos_desmatamento"
"2010",2201770,1,"embargos_desmatamento"
"2010",2202083,1,"embargos_desmatamento"
"2010",2202208,1,"embargos_desmatamento"
"2010",2202737,1,"embargos_desmatamento"
"2010",2204352,4,"embargos_desmatamento"
"2010",2205003,1,"embargos_desmatamento"
"2010",2205201,1,"embargos_desmatamento"
"2010",2205276,1,"embargos_desmatamento"
"2010",2205706,2,"embargos_desmatamento"
"2010",2207702,1,"embargos_desmatamento"
"2010",2207900,4,"embargos_desmatamento"
"2010",2208304,1,"embargos_desmatamento"
"2010",2209872,1,"embargos_desmatamento"
"2010",2209971,1,"embargos_desmatamento"
"2010",2211001,1,"embargos_desmatamento"
"2010",2300200,6,"embargos_desmatamento"
"2010",2300309,10,"embargos_desmatamento"
"2010",2300408,7,"embargos_desmatamento"
"2010",2300507,1,"embargos_desmatamento"
"2010",2300705,1,"embargos_desmatamento"
"2010",2300804,1,"embargos_desmatamento"
"2010",2301000,2,"embargos_desmatamento"
"2010",2301109,5,"embargos_desmatamento"
"2010",2301208,1,"embargos_desmatamento"
"2010",2301505,1,"embargos_desmatamento"
"2010",2302057,1,"embargos_desmatamento"
"2010",2302107,1,"embargos_desmatamento"
"2010",2302206,3,"embargos_desmatamento"
"2010",2302404,2,"embargos_desmatamento"
"2010",2302602,2,"embargos_desmatamento"
"2010",2302800,1,"embargos_desmatamento"
"2010",2303303,2,"embargos_desmatamento"
"2010",2303501,6,"embargos_desmatamento"
"2010",2303709,6,"embargos_desmatamento"
"2010",2303808,1,"embargos_desmatamento"
"2010",2304251,1,"embargos_desmatamento"
"2010",2304269,4,"embargos_desmatamento"
"2010",2304285,2,"embargos_desmatamento"
"2010",2304400,6,"embargos_desmatamento"
"2010",2304459,2,"embargos_desmatamento"
"2010",2304509,1,"embargos_desmatamento"
"2010",2304657,1,"embargos_desmatamento"
"2010",2304707,1,"embargos_desmatamento"
"2010",2305001,2,"embargos_desmatamento"
"2010",2305100,1,"embargos_desmatamento"
"2010",2305308,3,"embargos_desmatamento"
"2010",2305357,3,"embargos_desmatamento"
"2010",2305506,4,"embargos_desmatamento"
"2010",2305654,1,"embargos_desmatamento"
"2010",2305902,3,"embargos_desmatamento"
"2010",2306009,2,"embargos_desmatamento"
"2010",2306207,4,"embargos_desmatamento"
"2010",2306405,2,"embargos_desmatamento"
"2010",2306553,4,"embargos_desmatamento"
"2010",2306801,1,"embargos_desmatamento"
"2010",2307403,4,"embargos_desmatamento"
"2010",2307502,1,"embargos_desmatamento"
"2010",2307601,5,"embargos_desmatamento"
"2010",2308005,1,"embargos_desmatamento"
"2010",2308203,8,"embargos_desmatamento"
"2010",2308302,1,"embargos_desmatamento"
"2010",2308351,1,"embargos_desmatamento"
"2010",2308401,1,"embargos_desmatamento"
"2010",2308500,2,"embargos_desmatamento"
"2010",2309003,2,"embargos_desmatamento"
"2010",2309508,5,"embargos_desmatamento"
"2010",2310258,1,"embargos_desmatamento"
"2010",2310308,1,"embargos_desmatamento"
"2010",2310506,5,"embargos_desmatamento"
"2010",2310803,1,"embargos_desmatamento"
"2010",2310902,1,"embargos_desmatamento"
"2010",2311306,1,"embargos_desmatamento"
"2010",2311405,2,"embargos_desmatamento"
"2010",2311702,1,"embargos_desmatamento"
"2010",2311801,4,"embargos_desmatamento"
"2010",2311900,1,"embargos_desmatamento"
"2010",2312007,1,"embargos_desmatamento"
"2010",2312106,4,"embargos_desmatamento"
"2010",2312304,2,"embargos_desmatamento"
"2010",2312403,2,"embargos_desmatamento"
"2010",2312601,1,"embargos_desmatamento"
"2010",2312700,4,"embargos_desmatamento"
"2010",2313005,2,"embargos_desmatamento"
"2010",2313302,6,"embargos_desmatamento"
"2010",2313401,6,"embargos_desmatamento"
"2010",2313500,3,"embargos_desmatamento"
"2010",2313559,2,"embargos_desmatamento"
"2010",2313609,2,"embargos_desmatamento"
"2010",2313906,1,"embargos_desmatamento"
"2010",2314003,3,"embargos_desmatamento"
"2010",2314102,2,"embargos_desmatamento"
"2010",2400109,4,"embargos_desmatamento"
"2010",2400208,1,"embargos_desmatamento"
"2010",2401107,2,"embargos_desmatamento"
"2010",2401206,1,"embargos_desmatamento"
"2010",2401404,1,"embargos_desmatamento"
"2010",2401701,1,"embargos_desmatamento"
"2010",2402204,1,"embargos_desmatamento"
"2010",2402402,3,"embargos_desmatamento"
"2010",2402600,1,"embargos_desmatamento"
"2010",2403004,1,"embargos_desmatamento"
"2010",2403103,4,"embargos_desmatamento"
"2010",2403251,2,"embargos_desmatamento"
"2010",2403400,1,"embargos_desmatamento"
"2010",2403806,1,"embargos_desmatamento"
"2010",2404002,1,"embargos_desmatamento"
"2010",2404309,18,"embargos_desmatamento"
"2010",2404408,1,"embargos_desmatamento"
"2010",2404507,1,"embargos_desmatamento"
"2010",2404705,1,"embargos_desmatamento"
"2010",2405603,1,"embargos_desmatamento"
"2010",2407203,2,"embargos_desmatamento"
"2010",2407500,1,"embargos_desmatamento"
"2010",2408003,13,"embargos_desmatamento"
"2010",2408102,3,"embargos_desmatamento"
"2010",2408201,4,"embargos_desmatamento"
"2010",2408904,1,"embargos_desmatamento"
"2010",2409704,1,"embargos_desmatamento"
"2010",2410504,1,"embargos_desmatamento"
"2010",2411007,2,"embargos_desmatamento"
"2010",2411403,1,"embargos_desmatamento"
"2010",2411429,1,"embargos_desmatamento"
"2010",2412203,1,"embargos_desmatamento"
"2010",2412559,1,"embargos_desmatamento"
"2010",2412807,2,"embargos_desmatamento"
"2010",2413003,2,"embargos_desmatamento"
"2010",2413201,1,"embargos_desmatamento"
"2010",2413409,2,"embargos_desmatamento"
"2010",2413607,2,"embargos_desmatamento"
"2010",2414308,1,"embargos_desmatamento"
"2010",2500304,1,"embargos_desmatamento"
"2010",2500775,1,"embargos_desmatamento"
"2010",2501104,2,"embargos_desmatamento"
"2010",2501500,1,"embargos_desmatamento"
"2010",2501708,8,"embargos_desmatamento"
"2010",2501807,1,"embargos_desmatamento"
"2010",2502151,3,"embargos_desmatamento"
"2010",2502508,14,"embargos_desmatamento"
"2010",2503100,12,"embargos_desmatamento"
"2010",2503209,3,"embargos_desmatamento"
"2010",2503407,2,"embargos_desmatamento"
"2010",2503605,1,"embargos_desmatamento"
"2010",2503704,2,"embargos_desmatamento"
"2010",2504009,6,"embargos_desmatamento"
"2010",2504504,2,"embargos_desmatamento"
"2010",2504603,4,"embargos_desmatamento"
"2010",2504801,4,"embargos_desmatamento"
"2010",2507309,1,"embargos_desmatamento"
"2010",2507507,11,"embargos_desmatamento"
"2010",2508307,1,"embargos_desmatamento"
"2010",2508505,1,"embargos_desmatamento"
"2010",2508901,1,"embargos_desmatamento"
"2010",2509156,1,"embargos_desmatamento"
"2010",2509305,1,"embargos_desmatamento"
"2010",2510808,1,"embargos_desmatamento"
"2010",2511202,2,"embargos_desmatamento"
"2010",2511400,1,"embargos_desmatamento"
"2010",2512408,1,"embargos_desmatamento"
"2010",2513703,2,"embargos_desmatamento"
"2010",2513943,1,"embargos_desmatamento"
"2010",2514503,2,"embargos_desmatamento"
"2010",2514552,1,"embargos_desmatamento"
"2010",2516201,5,"embargos_desmatamento"
"2010",2516508,3,"embargos_desmatamento"
"2010",2600807,1,"embargos_desmatamento"
"2010",2601102,1,"embargos_desmatamento"
"2010",2601904,2,"embargos_desmatamento"
"2010",2602902,1,"embargos_desmatamento"
"2010",2603454,1,"embargos_desmatamento"
"2010",2605707,1,"embargos_desmatamento"
"2010",2605905,1,"embargos_desmatamento"
"2010",2606408,1,"embargos_desmatamento"
"2010",2607307,2,"embargos_desmatamento"
"2010",2609006,1,"embargos_desmatamento"
"2010",2610608,1,"embargos_desmatamento"
"2010",2611101,3,"embargos_desmatamento"
"2010",2611804,1,"embargos_desmatamento"
"2010",2611903,1,"embargos_desmatamento"
"2010",2614105,1,"embargos_desmatamento"
"2010",2614808,2,"embargos_desmatamento"
"2010",2615607,6,"embargos_desmatamento"
"2010",2700300,1,"embargos_desmatamento"
"2010",2700409,1,"embargos_desmatamento"
"2010",2700508,1,"embargos_desmatamento"
"2010",2700706,2,"embargos_desmatamento"
"2010",2701100,4,"embargos_desmatamento"
"2010",2701308,1,"embargos_desmatamento"
"2010",2701704,7,"embargos_desmatamento"
"2010",2702306,2,"embargos_desmatamento"
"2010",2703759,2,"embargos_desmatamento"
"2010",2703809,1,"embargos_desmatamento"
"2010",2704302,6,"embargos_desmatamento"
"2010",2704500,4,"embargos_desmatamento"
"2010",2705507,18,"embargos_desmatamento"
"2010",2706307,3,"embargos_desmatamento"
"2010",2706604,4,"embargos_desmatamento"
"2010",2707107,3,"embargos_desmatamento"
"2010",2707305,1,"embargos_desmatamento"
"2010",2707503,1,"embargos_desmatamento"
"2010",2707602,22,"embargos_desmatamento"
"2010",2707701,1,"embargos_desmatamento"
"2010",2708105,50,"embargos_desmatamento"
"2010",2708303,10,"embargos_desmatamento"
"2010",2708402,1,"embargos_desmatamento"
"2010",2708501,1,"embargos_desmatamento"
"2010",2708600,18,"embargos_desmatamento"
"2010",2709152,3,"embargos_desmatamento"
"2010",2709202,1,"embargos_desmatamento"
"2010",2709301,5,"embargos_desmatamento"
"2010",2709400,1,"embargos_desmatamento"
"2010",2800209,1,"embargos_desmatamento"
"2010",2800308,1,"embargos_desmatamento"
"2010",2800704,2,"embargos_desmatamento"
"2010",2801207,3,"embargos_desmatamento"
"2010",2801504,1,"embargos_desmatamento"
"2010",2802106,4,"embargos_desmatamento"
"2010",2802403,2,"embargos_desmatamento"
"2010",2802809,7,"embargos_desmatamento"
"2010",2803401,1,"embargos_desmatamento"
"2010",2803906,1,"embargos_desmatamento"
"2010",2804003,1,"embargos_desmatamento"
"2010",2804409,3,"embargos_desmatamento"
"2010",2804508,3,"embargos_desmatamento"
"2010",2804805,2,"embargos_desmatamento"
"2010",2805307,6,"embargos_desmatamento"
"2010",2805604,2,"embargos_desmatamento"
"2010",2805802,1,"embargos_desmatamento"
"2010",2806305,1,"embargos_desmatamento"
"2010",2806404,2,"embargos_desmatamento"
"2010",2806602,1,"embargos_desmatamento"
"2010",2807402,2,"embargos_desmatamento"
"2010",2900702,2,"embargos_desmatamento"
"2010",2900801,9,"embargos_desmatamento"
"2010",2901304,1,"embargos_desmatamento"
"2010",2901809,1,"embargos_desmatamento"
"2010",2902104,2,"embargos_desmatamento"
"2010",2902252,2,"embargos_desmatamento"
"2010",2902500,1,"embargos_desmatamento"
"2010",2902708,1,"embargos_desmatamento"
"2010",2902906,1,"embargos_desmatamento"
"2010",2903201,6,"embargos_desmatamento"
"2010",2903300,1,"embargos_desmatamento"
"2010",2903409,14,"embargos_desmatamento"
"2010",2903508,2,"embargos_desmatamento"
"2010",2903904,3,"embargos_desmatamento"
"2010",2904605,2,"embargos_desmatamento"
"2010",2904704,1,"embargos_desmatamento"
"2010",2904753,2,"embargos_desmatamento"
"2010",2905008,3,"embargos_desmatamento"
"2010",2905107,1,"embargos_desmatamento"
"2010",2905602,2,"embargos_desmatamento"
"2010",2905701,2,"embargos_desmatamento"
"2010",2905800,2,"embargos_desmatamento"
"2010",2906006,7,"embargos_desmatamento"
"2010",2906303,1,"embargos_desmatamento"
"2010",2906501,3,"embargos_desmatamento"
"2010",2906709,9,"embargos_desmatamento"
"2010",2906808,4,"embargos_desmatamento"
"2010",2906824,1,"embargos_desmatamento"
"2010",2906907,3,"embargos_desmatamento"
"2010",2907103,2,"embargos_desmatamento"
"2010",2907806,2,"embargos_desmatamento"
"2010",2907905,1,"embargos_desmatamento"
"2010",2908002,1,"embargos_desmatamento"
"2010",2908408,2,"embargos_desmatamento"
"2010",2908705,6,"embargos_desmatamento"
"2010",2909000,15,"embargos_desmatamento"
"2010",2909109,2,"embargos_desmatamento"
"2010",2909307,2,"embargos_desmatamento"
"2010",2909703,2,"embargos_desmatamento"
"2010",2909802,1,"embargos_desmatamento"
"2010",2909901,1,"embargos_desmatamento"
"2010",2910107,1,"embargos_desmatamento"
"2010",2910404,2,"embargos_desmatamento"
"2010",2910701,11,"embargos_desmatamento"
"2010",2910727,8,"embargos_desmatamento"
"2010",2910776,1,"embargos_desmatamento"
"2010",2910800,5,"embargos_desmatamento"
"2010",2910909,1,"embargos_desmatamento"
"2010",2911006,2,"embargos_desmatamento"
"2010",2911105,3,"embargos_desmatamento"
"2010",2911808,1,"embargos_desmatamento"
"2010",2912103,2,"embargos_desmatamento"
"2010",2912509,1,"embargos_desmatamento"
"2010",2912707,1,"embargos_desmatamento"
"2010",2912806,1,"embargos_desmatamento"
"2010",2912905,1,"embargos_desmatamento"
"2010",2913408,1,"embargos_desmatamento"
"2010",2913606,21,"embargos_desmatamento"
"2010",2913903,4,"embargos_desmatamento"
