Ano,Regiao,Uf Sigla,Municipio Primario,Nome Conflito,Categoria Causou Acao,Categoria Sofreu Acao,Situacao Conflito Agua,Tipo Conflito Agua,Tipo De Violencia
2020,Nordeste,SE,Brejo Grande (SE),Com. de Foz do Rio São Francisco/Vazamento de Óleo,Governo federal,Pescador,Não cumprimento de procedimentos legais,Uso e preservação,Omissão/Conivência
2020,Nordeste,SE,Brejo Grande (SE),Com. Quilombola Carapitanga/Vazamento de Óleo,Governo federal,Pescador,Não cumprimento de procedimentos legais,Uso e preservação,Omissão/Conivência
2020,Nordeste,SE,Brejo Grande (SE),Ilha da Costinha/Vazamento de Óleo,Governo federal,Pescador,Não cumprimento de procedimentos legais,Uso e preservação,Omissão/Conivência
2020,Nordeste,SE,Brejo Grande (SE),Praia do Cabeço/Vazamento de Óleo,Governo federal,Pescador,Não cumprimento de procedimentos legais,Uso e preservação,Omissão/Conivência
2020,Nordeste,SE,Japaratuba (SE),Com. Quilombola Patioba,Empresário,Quilombola,Diminuição do acesso à Água,Uso e preservação,
2020,Nordeste,SE,Porto da Folha (SE),Quilombo de Mocambo,Hidrelétrica,Quilombola,Destruição e ou poluição,Barragens e Açudes,
2020,Norte,AM,Autazes (AM),Aldeia Padre,Fazendeiro,Indígenas,Destruição e ou poluição,Uso e preservação,Impedimento de ir e vir
2020,Norte,AM,Autazes (AM),Aldeia São Félix,Fazendeiro,Indígenas,Destruição e ou poluição,Uso e preservação,
2020,Norte,AM,Autazes (AM),Aldeia Taquara,Fazendeiro,Indígenas,Destruição e ou poluição,Uso e preservação,
2020,Norte,AM,Autazes (AM),T. I. Pantaleão,Fazendeiro,Indígenas,Destruição e ou poluição,Uso e preservação,Impedimento de ir e vir
2020,Norte,AM,Autazes (AM),T. I. Patauá,Fazendeiro,Indígenas,Destruição e ou poluição,Uso e preservação,Impedimento de ir e vir
2020,Norte,AM,Autazes (AM),T. I. Trincheira,Fazendeiro,Indígenas,Destruição e ou poluição,Uso e preservação,
2020,Norte,AM,Boca do Acre (AM),Ramal do Garrafa,Fazendeiro,Posseiro,Contaminação por agrotóxico,Uso e preservação,
2020,Norte,AM,Careiro (AM),T. I. Lago do Piranha,Fazendeiro,Indígenas,Destruição e ou poluição,Uso e preservação,Impedimento de ir e vir
2020,Norte,AM,Careiro da Várzea (AM),T. I. Sissaíma,Fazendeiro,Indígenas,Destruição e ou poluição,Uso e preservação,
2020,Norte,AP,Ferreira Gomes (AP),UHE Coaracy Nunes ,Hidrelétrica,Ribeirinho,Não cumprimento de procedimentos legais,Barragens e Açudes,
2020,Norte,AP,Ferreira Gomes (AP),UHE Ferreira Gomes,Hidrelétrica,"Pescador, Ribeirinho",Não cumprimento de procedimentos legais,Barragens e Açudes,Omissão/Conivência
2020,Norte,AP,Porto Grande (AP),UHE Cachoeira Caldeirão,Hidrelétrica,"Pescador, Ribeirinho",Não cumprimento de procedimentos legais,Barragens e Açudes,
2020,Norte,PA,Abaetetuba (PA),Com. do Acuí/Hydro Alunorte,Mineradora internacional,Ribeirinho,Destruição e ou poluição,Barragens e Açudes,Contaminação por minérios
2020,Norte,PA,Abaetetuba (PA),Com. Santo Antônio/Ilha do Capim/Hydro Alunorte,Mineradora internacional,Ribeirinho,Destruição e ou poluição,Barragens e Açudes,Contaminação por minérios
2020,Norte,PA,Barcarena (PA),Com. Bom Futuro/Mineradora Hydro Alunorte,Mineradora internacional,Ribeirinho,Não cumprimento de procedimentos legais,Barragens e Açudes,Contaminação por minérios
2020,Norte,PA,Barcarena (PA),Com. Burajuba/Codebar/Itupanema/Caripi/Hydro Alunorte,Mineradora internacional,Ribeirinho,Não cumprimento de procedimentos legais,Barragens e Açudes,Contaminação por minérios
2020,Norte,PA,Barcarena (PA),Com. do Murucupi/Hydro Alunorte,Mineradora internacional,Ribeirinho,Não cumprimento de procedimentos legais,Barragens e Açudes,Contaminação por minérios
2020,Norte,PA,Barcarena (PA),Com. Vila do Conde/Furo do Arrozal/Multinacional Bunge/Hydro Alunorte,Mineradora internacional,Ribeirinho,Não cumprimento de procedimentos legais,Barragens e Açudes,Contaminação por minérios
2020,Norte,PA,Barcarena (PA),Com. Vila Nova/Mineradora Hydro Alunorte,Mineradora internacional,Ribeirinho,Não cumprimento de procedimentos legais,Barragens e Açudes,Contaminação por minérios
2020,Norte,PA,Itaituba (PA),PCHs do Rio Tapajós/Com. Pimental/T. I. Munduruku/PAC,Empresário,Ribeirinho,Destruição e ou poluição,Uso e preservação,Danos
2020,Norte,PA,Itaituba (PA),Reserva Indígena Praia do Índio,Empresário,Indígenas,Destruição e ou poluição,Uso e preservação,Danos
2020,Norte,PA,Itaituba (PA),Reserva Indígena Praia do Mangue/Barreira Sanitária,Empresário,Indígenas,Destruição e ou poluição,Uso e preservação,Danos
2020,Norte,PA,Itaituba (PA),T. I. Sawré Muybu/Munduruku/PCHs Tapajós,Empresário,Indígenas,Destruição e ou poluição,Uso e preservação,Danos
2020,Norte,PA,Jacareacanga (PA),T. I. Munduruku/UHE Tapajós,Empresário,Indígenas,Destruição e ou poluição,Uso e preservação,Danos
2020,Norte,PA,Monte Alegre (PA),Com. de pescadores do Lago Grande e rio Maicurú,Empresário,Pescador,Pesca predatória,Uso e preservação,Ameaça de Morte
2020,Norte,PA,Santarém (PA),Com. Quilombola de Murumurutuba,Empresário,Quilombola,Destruição e ou poluição,Uso e preservação,Danos
2020,Norte,PA,Santarém (PA),Com. Quilombola Maria Valentina,Empresário,Quilombola,Destruição e ou poluição,Uso e preservação,Danos
2020,Norte,PA,Santarém (PA),Com. Quilombola Saracura e Arapemã,Empresário,Quilombola,Destruição e ou poluição,Uso e preservação,Danos
2020,Norte,PA,Santarém (PA),Com. Quil. Pérola do Maicá,Empresário,Quilombola,Destruição e ou poluição,Uso e preservação,Danos
2020,Norte,PA,Santarém (PA),Quilombo Bom Jardim,Empresário,Quilombola,Destruição e ou poluição,Uso e preservação,Danos
2020,Norte,PA,Santarém (PA),T. I. Munduruku/Planalto Santareno,Empresário,Indígenas,Destruição e ou poluição,Uso e preservação,Danos
2020,Norte,PA,Tucuruí (PA),Barragem Tucuruí/Eletronorte/T. I. Parakanã,Hidrelétrica,Ribeirinho,Não reassentamento,Barragens e Açudes,Danos
2020,Norte,RO,Alta Floresta D'Oeste (RO),T. I Rio Branco/Aldeia Anderé,Pescador,Indígenas,Pesca predatória,Uso e preservação,
2020,Norte,RO,Porto Velho (RO),Nova Mutum e Jaci Paraná/UHE Jirau e Santo Antônio ,Hidrelétrica,Atingido por barragem,Não cumprimento de procedimentos legais,Barragens e Açudes,Ameaça de Morte
2020,Norte,RO,Porto Velho (RO),UHE Jirau e Sto. Antônio/Rio Madeira,Hidrelétrica,Atingido por barragem,Não cumprimento de procedimentos legais,Barragens e Açudes,
2020,Norte,RO,Porto Velho (RO),Unidade de Conservação Rio Madeira B,Garimpeiro,Extrativista,Destruição e ou poluição,Uso e preservação,
2020,Norte,TO,São Salvador do Tocantins (TO),Vila Retiro/UHE Peixe Angical,Hidrelétrica,Ribeirinho,Diminuição do acesso à Água,Barragens e Açudes,Danos
2020,Sudeste,ES,São Mateus (ES),Com. Nativo de Barra Nova/Mineradora Samarco-Vale-BHP Billiton,Mineradora internacional,Pescador,Destruição e ou poluição,Barragens e Açudes,Danos
2020,Sudeste,MG,Barra Longa (MG),Com. de Gesteira/Rompimento da Barragem da Samarco-Vale-BHP Billiton,Mineradora internacional,Ribeirinho,Não reassentamento,Barragens e Açudes,Danos
2020,Sudeste,MG,Barra Longa (MG),Com. Ribeirinha de Barra Longa/Rompimento da Barragem da Samarco/Vale/BHP Billiton,Mineradora internacional,Pequeno proprietário,Não reassentamento,Uso e preservação,
2020,Sudeste,MG,Capinópolis (MG),Usina Vale do Paranaíba,Hidrelétrica,Pescador,Impedimento de acesso à água,Barragens e Açudes,Impedimento de ir e vir
2020,Sudeste,MG,Chapada do Norte (MG),Barragem de Setúbal,Empresário,Atingido por barragem,Reassentamento inadequado,Barragens e Açudes,
2020,Sudeste,MG,Governador Valadares (MG),Com. Ribeirinha de Governador Valadares/Rompimento da Barragem da Samarco/Vale/BHP Billiton,Mineradora internacional,Ribeirinho,Destruição e ou poluição,Barragens e Açudes,
2020,Sudeste,MG,Mariana (MG),Com. Bento Rodrigues/Rompimento da Barragem da Samarco/Vale-BHP Billiton,Mineradora internacional,Pequeno proprietário,Não reassentamento,Barragens e Açudes,Danos
2020,Sudeste,MG,Mariana (MG),Com. de Pedras/Rompimento da Barragem da Samarco/Vale-BHP Billiton,Mineradora internacional,Pequeno proprietário,Não reassentamento,Barragens e Açudes,Danos
2020,Sudeste,MG,Mariana (MG),Com. Paracatu de Baixo/Rompimento da Barragem/Samarco/Vale-BHP Billiton,Mineradora internacional,Pequeno proprietário,Não reassentamento,Uso e preservação,Danos
2020,Sudeste,MG,Mariana (MG),Com. Ponte do Gama/Rompimento da Barragem Fundão/Samarco-Vale-BHP Billiton,Mineradora internacional,Pequeno proprietário,Não reassentamento,Uso e preservação,Danos
2020,Sudeste,MG,Novo Cruzeiro (MG),Com. Córrego da Saudade/Vale do Jequitinhonha,Fazendeiro,Pequeno proprietário,Destruição e ou poluição,Barragens e Açudes,Danos
2020,Sudeste,MG,Novo Cruzeiro (MG),Faz. Gravatá/Córrego Fundo/Acamp. Nova Vida,Fazendeiro,Pequeno proprietário,Destruição e ou poluição,Barragens e Açudes,
2020,Sudeste,MG,Ouro Preto (MG),Com. Antônio Pereira/Barragem Doutor/Mina de Timbopeba/Vale,Mineradora internacional,Pequeno proprietário,Não cumprimento de procedimentos legais,Barragens e Açudes,
2020,Sudeste,MG,Perdizes (MG),Fazenda Água Santa,Fazendeiro,Pequeno proprietário,Destruição e ou poluição,Barragens e Açudes,
2020,Sudeste,MG,Salto da Divisa (MG),Hidrelétrica de Itapebi,Hidrelétrica,Atingido por barragem,Falta de projeto de reassentamento,Barragens e Açudes,Omissão/Conivência
2020,Sudeste,MG,Urucânia (MG),Comunidade Rural de Urucânia,Empresário,Ribeirinho,Destruição e ou poluição,Uso e preservação,Danos
2020,Sudeste,RJ,Angra dos Reis (RJ),Com. Caiçara Ilha Grande/Barreira Sanitária,Governo federal,Caiçara,Divergência,Uso e preservação,
2020,Sudeste,RJ,Campos dos Goytacazes (RJ),Ilha dos Pescadores/Rio Paraíba do Sul/Parque Prazeres,Governo municipal,Pescador,Não cumprimento de procedimentos legais,Uso e preservação,
2020,Sudeste,RJ,Campos dos Goytacazes (RJ),Praia do Farol de São Thomé,Governo municipal,Marisqueira,Não cumprimento de procedimentos legais,Uso e preservação,
2020,Sudeste,RJ,Mangaratiba (RJ),Baía de Sepetiba,Empresário,Pescador,Pesca predatória,Uso e preservação,Intimidação
2020,Sudeste,RJ,Maricá (RJ),Faz. São Bento da Lagoa/Com. Pesqueira de Zacarias,Empresário Internacional,Pescador,Ameaça de expropriação,Apropriação Particular,
2020,Sudeste,RJ,Paraty (RJ),Com. Tradicionais Caiçara/Baía de Paraty/Trindade/Cajaíba/Pq. Nac. da Serra de Bocaina,Empresário,Caiçara,Pesca predatória,Uso e preservação,
2020,Sudeste,RJ,São Gonçalo (RJ),Comunidades da Baía de Guanabara,Ministério da Marinha,Pescador,Destruição e ou poluição,Uso e preservação,Ferimento
2020,Sul,SC,Balneário Rincão (SC),Com. Pesqueira de Balneário Rincão/Rio Araranguá,Fazendeiro,Pescador,Destruição e ou poluição,Uso e preservação,Danos
2021,Centro-Oeste,GO,Caiapônia (GO),Assentamento São Domingos,Fazendeiro,Assentado,Contaminação por agrotóxico,Uso e preservação,
2021,Centro-Oeste,GO,Vianópolis (GO),Com. Santa Rita/Lado Esquerdo do Ribeirão Saltinho,Fazendeiro,Ribeirinho,Diminuição do acesso à Água,Barragens e Açudes,
2021,Centro-Oeste,MS,Miranda (MS),Comunidade de Pescadores,Governo federal,Pescador,Não cumprimento de procedimentos legais,Uso e preservação,
2021,Centro-Oeste,MT,Cáceres (MT),Assentamento Facão,Fazendeiro,Assentado,Contaminação por agrotóxico,Uso e preservação,Contaminação por agrotóxico
2021,Centro-Oeste,MT,Comodoro (MT),T. I. Vale do Guaporé/Nambyqwara,Fazendeiro,Indígenas,Contaminação por agrotóxico,Uso e preservação,
2021,Centro-Oeste,MT,Jaciara (MT),Gl. Mestre I/Usina Pantanal/Acamp. Renascer,Empresário,Sem Terra,Diminuição do acesso à Água,Uso e preservação,
2021,Centro-Oeste,MT,Nova Lacerda (MT),T. I. Sararé,Fazendeiro,Indígenas,Contaminação por agrotóxico,Uso e preservação,
2021,Centro-Oeste,MT,Poconé (MT),Com. Quilombola Jejum,Fazendeiro,Quilombola,Contaminação por agrotóxico,Uso e preservação,Contaminação por agrotóxico
2021,Centro-Oeste,MT,Porto Esperidião (MT),T.I. Portal do Encantado,Fazendeiro,Indígenas,Destruição e ou poluição,Apropriação Particular,
2021,Centro-Oeste,MT,Rondonópolis (MT),Colônia Pescadores Z3,Governo federal,Pescador,Não cumprimento de procedimentos legais,Sem Informação,
2021,Centro-Oeste,MT,Tabaporã (MT),Gl. Mercedes V/P.A. Wesley Manoel Santos,Empresário Internacional,Atingido por barragem,Não cumprimento de procedimentos legais,Barragens e Açudes,
2021,Nordeste,AL,Arapiraca (AL),Comunidade Bananeira,Fazendeiro,Pequeno proprietário,Diminuição do acesso à Água,Apropriação Particular,
2021,Nordeste,AL,Maceió (AL),Colônia de Pescadores Z4,Empresário,Pescador,Desconstrução do histórico-cultural,Uso e preservação,
2021,Nordeste,AL,Piaçabuçu (AL),Quilom. Pixaim/Jussara/Sapé,Governo federal,Quilombola,Destruição e ou poluição,Uso e preservação,Omissão/Conivência
2021,Nordeste,AL,Piranhas (AL),UHE de Xingó,Hidrelétrica,Ribeirinho,Destruição e ou poluição,Barragens e Açudes,
2021,Nordeste,AL,Porto Real do Colégio (AL),T. I. Kariri-Xokó,Governo federal,Indígenas,Não cumprimento de procedimentos legais,Uso e preservação,
2021,Nordeste,BA,Boninal (BA),Com. Quilombola Vazante/Barragem de Baraúnas,Empresário,Quilombola,Ameaça de expropriação,Barragens e Açudes,
2021,Nordeste,BA,Correntina (BA),Fecho de Pasto da Vereda da Felicidade/Com. Silvânia/São Francisco/Cobra Verde/Cerco/Faz. Sta. Tereza,Empresário,Camponês de fundo e fecho de pasto,Ameaça de expropriação,Barragens e Açudes,
2021,Nordeste,BA,Érico Cardoso (BA),Com. Quilombola Paramirim das Creoulas,Mineradora,Quilombola,Não cumprimento de procedimentos legais,Uso e preservação,
2021,Nordeste,BA,Jaborandi (BA),Comunidades ao Longo do Rio Formoso,Hidrelétrica,Ribeirinho,Ameaça de expropriação,Barragens e Açudes,
2021,Nordeste,BA,Jacobina (BA),Com. de Canavieira/Itapicuru/Jabuticaba,Mineradora internacional,Pequeno proprietário,Não cumprimento de procedimentos legais,Barragens e Açudes,
2021,Nordeste,BA,Salvador (BA),Território Quil. da Ilha de Maré/Porto de Aratu,Empresário,Quilombola,Destruição e ou poluição,Uso e preservação,
2021,Nordeste,BA,Santa Maria da Vitória (BA),Com. Coragina/Fiol,Empresário,Camponês de fundo e fecho de pasto,Ameaça de expropriação,Barragens e Açudes,
2021,Nordeste,BA,Santa Maria da Vitória (BA),Com. Nova Franca/Fiol,Empresário,Camponês de fundo e fecho de pasto,Ameaça de expropriação,Barragens e Açudes,
2021,Nordeste,BA,Santa Maria da Vitória (BA),Com. São Francisco/Fiol,Empresário,Camponês de fundo e fecho de pasto,Ameaça de expropriação,Barragens e Açudes,
2021,Nordeste,BA,Santa Maria da Vitória (BA),Comunidade de Aldeia,Empresário,Camponês de fundo e fecho de pasto,Ameaça de expropriação,Barragens e Açudes,
2021,Nordeste,BA,Sento Sé (BA),Com. Ribeirinha Cajui,Mineradora internacional,Ribeirinho,Não cumprimento de procedimentos legais,Barragens e Açudes,
2021,Nordeste,BA,Sento Sé (BA),Com. Ribeirinha Ponta d'Água,Mineradora internacional,Ribeirinho,Não cumprimento de procedimentos legais,Barragens e Açudes,
2021,Nordeste,BA,Sento Sé (BA),Com. Ribeirinha Retiro de Cima,Mineradora internacional,Ribeirinho,Não cumprimento de procedimentos legais,Barragens e Açudes,
2021,Nordeste,BA,Sento Sé (BA),Com. Ribeirinha Volta da Serra,Mineradora internacional,Ribeirinho,Não cumprimento de procedimentos legais,Barragens e Açudes,
2021,Nordeste,BA,Sento Sé (BA),Comunidade Ribeirinha Aldeia,Mineradora internacional,Ribeirinho,Não cumprimento de procedimentos legais,Barragens e Açudes,
2021,Nordeste,BA,Sento Sé (BA),Comunidade Ribeirinha Andorinhas,Mineradora internacional,Ribeirinho,Não cumprimento de procedimentos legais,Barragens e Açudes,
2021,Nordeste,BA,Sento Sé (BA),Comunidade Ribeirinha de Pascoal,Mineradora internacional,Ribeirinho,Não cumprimento de procedimentos legais,Barragens e Açudes,
2021,Nordeste,BA,Sento Sé (BA),Comunidade Ribeirinha Limoeiro,Mineradora internacional,Ribeirinho,Não cumprimento de procedimentos legais,Barragens e Açudes,
2021,Nordeste,BA,Sento Sé (BA),Faz. Tombador de Cima,Mineradora internacional,Ribeirinho,Não cumprimento de procedimentos legais,Barragens e Açudes,
2021,Nordeste,BA,Sento Sé (BA),Retiro de Baixo,Mineradora internacional,Ribeirinho,Não cumprimento de procedimentos legais,Barragens e Açudes,
2021,Nordeste,MA,Cândido Mendes (MA),Carará-Mirim ,Mineradora internacional,Atingido por barragem,Destruição e ou poluição,Barragens e Açudes,
2021,Nordeste,MA,Cândido Mendes (MA),Comunidade Aurizona,Mineradora internacional,Posseiro,Destruição e ou poluição,Barragens e Açudes,
2021,Nordeste,MA,Cândido Mendes (MA),Comunidade Aurizona,Policial militar,Posseiro,Não cumprimento de procedimentos legais,Barragens e Açudes,Prisão
2021,Nordeste,MA,Godofredo Viana (MA),Área na MA-308/Manoel Ribeiro/Mineração Aurizona,Mineradora internacional,Posseiro,Destruição e ou poluição,Barragens e Açudes,
2021,Nordeste,MA,Godofredo Viana (MA),Com. Bacuri/Aurizona Mineração,Mineradora internacional,Posseiro,Destruição e ou poluição,Barragens e Açudes,
2021,Nordeste,MA,Godofredo Viana (MA),Com. Barão de Pirucaua/Aurizona Mineração,Mineradora internacional,Posseiro,Destruição e ou poluição,Barragens e Açudes,
2021,Nordeste,MA,Godofredo Viana (MA),Com. Jenipapo/Aurizona Mineração,Mineradora internacional,Posseiro,Destruição e ou poluição,Uso e preservação,
2021,Nordeste,MA,Godofredo Viana (MA),Com. São José de Pirucaua/Aurizona Mineração,Mineradora internacional,Posseiro,Destruição e ou poluição,Barragens e Açudes,
2021,Nordeste,MA,Milagres do Maranhão (MA),Gameleira,Grileiro,Posseiro,Contaminação por agrotóxico,Uso e preservação,
2021,Nordeste,MA,Pirapemas (MA),Com. Quilombola Salgado/Território Aldeia Velha/11 Comunidades ,Fazendeiro,Quilombola,Contaminação por agrotóxico,Uso e preservação,
2021,Nordeste,PE,Cabo de Santo Agostinho (PE),Eng. Ilha/Complexo Suape,Empresário,Posseiro,Impedimento de acesso à água,Apropriação Particular,Ameaça de Morte
2021,Nordeste,PE,Jaqueira (PE),Com. Barro Branco/Eng. Colônia I,Empresário,Posseiro,Destruição e ou poluição,Apropriação Particular,
2021,Nordeste,PE,Jaqueira (PE),Com. Barro Branco/Eng. Colônia I,Empresário,Posseiro,Impedimento de acesso à água,Apropriação Particular,
2021,Nordeste,PI,Amarante (PI),Com. Quilombola Periperi,Governo federal,Quilombola,Desconstrução do histórico-cultural,Barragens e Açudes,Omissão/Conivência
2021,Nordeste,PI,Cajueiro da Praia (PI),Praia em Cajueiro da Praia/Vazamento do Óleo,Governo estadual,Pescador,Impedimento de acesso à água,Uso e preservação,
2021,Nordeste,PI,Cajueiro da Praia (PI),Praia em Cajueiro da Praia/Vazamento do Óleo,Empresário,Pescador,Destruição e ou poluição,Uso e preservação,
