Ano,Regiao,Uf Sigla,Municipio Primario,Nome Conflito,Area,Tipo Violencia Contra Familias,Numero De Familias,Tipo De Violencia,Numero De Conflitos
2016,Centro-Oeste,MS,Ribas do Rio Pardo (MS),Fazenda Carolina,,Violência Terra,300,,1
2016,Centro-Oeste,MS,Rio Brilhante (MS),Com. Laranjeira Nhanderu,450,Violência Terra,35,Contaminação por agrotóxico,1
2016,Centro-Oeste,MS,Rio Brilhante (MS),Faz. Santa Inez/Inês,,Violência Terra,30,,1
2016,Centro-Oeste,MS,Sidrolândia (MS),Invasão do Centro de Pesquisa e Capacitação Geraldo Garcia (CEPEGE),,Violência Terra,0,Intimidação,1
2016,Centro-Oeste,MS,Terenos (MS),Acamp. Estrela 10/Margem da BR-262,,Violência Terra,0,,1
2016,Centro-Oeste,MT,Acorizal (MT),Gl. Espinheiro/Acamp. Chico Mendes/Itamaracá ,9000,Violência Terra,200,,1
2016,Centro-Oeste,MT,Brasnorte (MT),T.I. Manoki,252000,Violência Terra,50,Danos,1
2016,Centro-Oeste,MT,Cáceres (MT),Faz. Rancho Verde/Acamp. Renascer,,Violência Terra,80,,1
2016,Centro-Oeste,MT,Canarana (MT),T. I. Pequizal do Naruvôtu,27878.5,Violência Terra,17,Ameaça de Expropriação,1
2016,Centro-Oeste,MT,Canarana (MT),T. I. Pimentel Barbosa/Xavante,328966,Violência Terra,1000,"Prisão, Ameaça de Morte",2
2016,Centro-Oeste,MT,Castanheira (MT),Fazenda Cristo Rei,1160.45,Violência Terra,35,,2
2016,Centro-Oeste,MT,Castanheira (MT),Fazenda do Zé da Cândida,,Violência Terra,30,,1
2016,Centro-Oeste,MT,Castanheira (MT),Fazenda Joaquim Velho,,Violência Terra,30,,1
2016,Centro-Oeste,MT,Castanheira (MT),Fazenda Sumaré,,Violência Terra,60,,3
2016,Centro-Oeste,MT,Castanheira (MT),Faz. Santa Rita de Cássia/Zé Crica,5120,Violência Terra,110,,2
2016,Centro-Oeste,MT,Castanheira (MT),Faz. Vovó Amélia/Acamp. Nova Esperança V,1452,Violência Terra,30,"Ameaça de Morte, Assassinato, Agressão",6
2016,Centro-Oeste,MT,Chapada dos Guimarães (MT),Gl. Monjolinho/Faz. São Judas Tadeu/BR Foods/Acamp. Monjolinho,4800,Violência Terra,162,,1
2016,Centro-Oeste,MT,Colíder (MT),T. I. Kapot Nhinore,,Violência Terra,0,Omissão/Conivência,1
2016,Centro-Oeste,MT,Colniza (MT),Faz. Bauru/Magali/Acamp. Gleba União,48000,Violência Terra,150,,1
2016,Centro-Oeste,MT,Colniza (MT),Fazenda Tutelândia,7744,Violência Terra,80,,1
2016,Centro-Oeste,MT,Colniza (MT),Região da Capa Mansa,93000,Violência Terra,20,Contaminação por agrotóxico,1
2016,Centro-Oeste,MT,Comodoro (MT),Faz. Igarapé Preto/Acamp. Igarapé Preto,15241,Violência Terra,200,,1
2016,Centro-Oeste,MT,Comodoro (MT),T. I. Kawahiva do Rio Pardo,411844,Violência Terra,17,Danos,1
2016,Centro-Oeste,MT,Confresa (MT),Faz. Piracicaba/P. A. Piracicaba,22538.38,Violência Terra,211,Ameaça de Morte,1
2016,Centro-Oeste,MT,Cuiabá (MT),Área em Coxipó do Ouro,,Violência Terra,200,,1
2016,Centro-Oeste,MT,Cuiabá (MT),Área Flor da Mata,107,Violência Terra,150,,1
2016,Centro-Oeste,MT,Cuiabá (MT),Manifestações 2016,,Violência Terra,0,,1
2016,Centro-Oeste,MT,Feliz Natal (MT),Área Vale das Águas/Próxima ao Rio Tartaruga,,Violência Terra,30,Ameaça de Morte,3
2016,Centro-Oeste,MT,Jangada (MT),Com. Mutum e Ribeirão das Pedras Acima,,Violência Terra,50,Contaminação por agrotóxico,1
2016,Centro-Oeste,MT,Juína (MT),Faz. Rodinha D'água/Agropecuária Cumbarú Ltda.,3388,Violência Terra,90,,1
2016,Centro-Oeste,MT,Juína (MT),Faz. São Cristóvão II/Coimma Agropecuária,7214,Violência Terra,60,,2
2016,Centro-Oeste,MT,Juína (MT),T. I. Aripuanã/Cinta Larga,750649,Violência Terra,72,Danos,1
2016,Centro-Oeste,MT,Juína (MT),T. I.  Enawenê-Nawê/Adowinã/Rio Preto,,Violência Terra,96,Ameaça de Morte,1
2016,Centro-Oeste,MT,Juruena (MT),Faz. Rosahmar/Rohden,25100,Violência Terra,300,,3
2016,Centro-Oeste,MT,Luciara (MT),T. I. Porto Velho/Aldeia Pukañu/Kanela do Araguaia,2500,Violência Terra,30,"Intimidação, Omissão/Conivência",4
2016,Centro-Oeste,MT,Nossa Senhora do Livramento (MT),Com. Quil. Mata Cavalo/Faz. Nova Esperança,2029,Violência Terra,10,,2
2016,Centro-Oeste,MT,Nossa Senhora do Livramento (MT),Sesmaria Boa Vida/Quilombo Mata Cavalo/Mutuca,13627,Violência Terra,418,Danos,1
2016,Centro-Oeste,MT,Nova Bandeirantes (MT),Faz. Acaraí e Matrinchã/Madeireira Juara/Gl. Japuranã,1200,Violência Terra,43,Assassinato,1
2016,Centro-Oeste,MT,Nova Guarita (MT),Gl. Gama/Lt. 10/Assent. Raimundo Vieira ,,Violência Terra,12,Intimidação,2
2016,Centro-Oeste,MT,Nova Olímpia (MT),Fazenda Santa Cecília,2384.86,Violência Terra,200,,1
2016,Centro-Oeste,MT,Nova Ubiratã (MT),Faz. Araçatuba/Acamp. Pé de Galinha,4328,Violência Terra,150,,1
2016,Centro-Oeste,MT,Nova Ubiratã (MT),Parque Indígena do Xingu,2642003.9374,Violência Terra,1522,Danos,1
2016,Centro-Oeste,MT,Novo Mundo (MT),Faz. Araúna/Pré-Assentamento Boa Esperança/Gl. Nhandu,14700,Violência Terra,100,"Ameaça de Morte, Tentativa de Assassinato",2
2016,Centro-Oeste,MT,Novo São Joaquim (MT),Fazenda Santa Maria,4400,Violência Terra,60,Intimidação,3
2016,Centro-Oeste,MT,Novo São Joaquim (MT),T. I. Sangradouro/Volta Grande/Xavante,100280,Violência Terra,221,Morte em conseqüência,2
2016,Centro-Oeste,MT,Paranatinga (MT),Fazenda Itália/Capital,2100,Violência Terra,260,,1
2016,Centro-Oeste,MT,Paranatinga (MT),PDS Rio Jatobá,10726,Violência Terra,1,,1
2016,Centro-Oeste,MT,Peixoto de Azevedo (MT),Gleba do Gama/Lt.12/P. A. Renascer,16000,Violência Terra,39,"Intimidação, Agressão",3
2016,Centro-Oeste,MT,Primavera do Leste (MT),Acampamento às margens da BR-070,,Violência Terra,200,,1
2016,Centro-Oeste,MT,Primavera do Leste (MT),Área pública em Primavera do Leste,,Violência Terra,120,,1
2016,Centro-Oeste,MT,Rondonópolis (MT),Faz. Vila Rica/Acamp. Dandara,800,Violência Terra,150,Ameaça de prisão,1
2016,Centro-Oeste,MT,Rondonópolis (MT),T. I. Tadarimana,9785,Violência Terra,113,Danos,1
2016,Centro-Oeste,MT,Rosário Oeste (MT),Área da Empaer/Acamp. Fonte de Luz,59,Violência Terra,105,,1
2016,Centro-Oeste,MT,Santa Terezinha (MT),Gl. Reunidas II/Faz. Santa Terezinha/Assoc. Novo Horizonte,36400,Violência Terra,300,,1
2016,Centro-Oeste,MT,Santo Afonso (MT),Fazenda Lagoa Bonita,702,Violência Terra,2000,,2
2016,Centro-Oeste,MT,São Félix do Araguaia (MT),T. I. Marãiwatsédé/Xavante,165000,Violência Terra,225,"Danos, Ameaça de Expropriação",3
2016,Centro-Oeste,MT,Tapurah (MT),Assent. Tapurah/Itanhangá,116000,Violência Terra,25,Ameaça de Expropriação,2
2016,Nordeste,AL,Atalaia (AL),Faz. São Sebastião/Acamp. São José,480,Violência Terra,73,Intimidação,5
2016,Nordeste,AL,Coruripe (AL),Usina Guaxuma,,Violência Terra,3000,,1
2016,Nordeste,AL,Japaratinga (AL),Faz. Nova Vida/Assent. Ir. Daniela,,Violência Terra,31,Assassinato,1
2016,Nordeste,AL,Messias (AL),Faz. Lageiro/Us. Utinga Leão/Área Revolucionária Renato Nathan,,Violência Terra,100,Omissão/Conivência,1
2016,Nordeste,AL,Palmeira dos Índios (AL),T. I.  Xucuru-Kariri,7000,Violência Terra,95,Assassinato,1
2016,Nordeste,AL,Poço das Trincheiras (AL),Faz. Tapuio/Acamp. Maravilha,,Violência Terra,0,Ameaça de Morte,1
2016,Nordeste,AL,Porto Real do Colégio (AL),T. I. Kariri-Xokó,4000,Violência Terra,300,Omissão/Conivência,1
2016,Nordeste,AL,Rio Largo (AL),Engenho Canoé/Us. Utinga Leão,,Violência Terra,45,Omissão/Conivência,1
2016,Nordeste,BA,Abaré (BA),Área da UATVA/Faz. Reunidas Rio de Contas Ltda,600,Violência Terra,150,,1
2016,Nordeste,BA,Amélia Rodrigues (BA),Usina Aliança ,,Violência Terra,200,,1
2016,Nordeste,BA,Antônio Gonçalves (BA),Com. Quilombola Santana/Tijiaçu,8400,Violência Terra,0,Assassinato,1
2016,Nordeste,BA,Antônio Gonçalves (BA),Mucambo,,Violência Terra,0,Danos,1
2016,Nordeste,BA,Arataca (BA),Fazenda Alto da Aliança,704,Violência Terra,50,,1
2016,Nordeste,BA,Arataca (BA),Fazenda Araguaia,2000,Violência Terra,22,,1
2016,Nordeste,BA,Baixa Grande (BA),Fazenda Camapuã,2600,Violência Terra,60,Ameaça de Morte,1
2016,Nordeste,BA,Barra (BA),Pé de Serra/Pagêu/Bandara/Carro Quebrado/Tanquinho/Santeiro/Cachaça/Folha Larga/Caraíba/Grota/Olhos d'Água/Umburana/Arrodeio/Brejo de Vara/Cachoeira/Jabira/Sucuruíu/Santa Rosa/Lagoa de Zé Pequeno/Cabeça da Vaca/Jatobazinho/Tanque Velho/Volta d’Anta,22000,Violência Terra,900,,1
2016,Nordeste,BA,Barra do Choça (BA),Pov. Gaviãozinho/Rua da Banda,,Violência Terra,58,Intimidação,1
2016,Nordeste,BA,Barreiras (BA),Faz. Dona Júlia 2/Acamp. Capitão Lamarca ,,Violência Terra,250,,2
2016,Nordeste,BA,Boa Vista do Tupim (BA),Fazenda Santa Terezinha,,Violência Terra,25,,1
2016,Nordeste,BA,Bom Jesus da Lapa (BA),Com. Quilombola Fortaleza,9.133,Violência Terra,63,,2
2016,Nordeste,BA,Cachoeira (BA),Com. Quilombola São Francisco do Paraguaçu,7000,Violência Terra,300,Assassinato,1
2016,Nordeste,BA,Camacan (BA),Faz. Guanabara/Com.Terra Sagrada,380,Violência Terra,50,,1
2016,Nordeste,BA,Campo Alegre de Lourdes (BA),8 Comunidades de Angico dos Dias,,Violência Terra,1800,Impedimento de ir e vir,1
2016,Nordeste,BA,Campo Formoso (BA),Comunidade Baixão ,,Violência Terra,55,Intimidação,1
2016,Nordeste,BA,Campo Formoso (BA),Faz. Quina/Pov. Morrinhos,,Violência Terra,0,Impedimento de ir e vir,1
2016,Nordeste,BA,Caravelas (BA),Fazenda Mato Verde,,Violência Terra,45,,1
2016,Nordeste,BA,Casa Nova (BA),Com. de Areia Grande/Salininha/Riacho Grande/Salina da Brinca/Jurema/Melancia/Salininha,491000,Violência Terra,336,,1
2016,Nordeste,BA,Casa Nova (BA),Comunidade Algodão do Meio ,,Violência Terra,30,Impedimento de ir e vir,1
2016,Nordeste,BA,Casa Nova (BA),Fazenda São Judas Tadeu ,700,Violência Terra,150,,1
2016,Nordeste,BA,Casa Nova (BA),Lagoa da Catinga/Caatinga,,Violência Terra,30,Intimidação,1
2016,Nordeste,BA,Casa Nova (BA),Perímetro Irrigado Senador  Nilo Coelho/Acamp. Irani de Souza,2500,Violência Terra,240,,1
2016,Nordeste,BA,Conceição do Coité (BA),Faz. Marruás/Itareru,616,Violência Terra,50,,2
2016,Nordeste,BA,Correntina (BA),Fecho de Pasto Capão do Modesto,8000,Violência Terra,29,Ameaça de Morte,3
2016,Nordeste,BA,Correntina (BA),Fecho de Pasto da Vereda da Felicidade/Com. Silvânia/São Francisco/Cobra Verde/Cerco/Faz. Sta. Tereza,12000,Violência Terra,32,,1
2016,Nordeste,BA,Correntina (BA),Fecho de Pasto do Remanso e Firmo/Faz. Barra Velha/Grupo Mizote/Com. Ponte Velha/Remanso/Tabuleirinho/Pedra Branca/Tabocas/Sto Antônio ,49000,Violência Terra,40,Danos,1
2016,Nordeste,BA,Curaçá (BA),Com. Esfomeado e Vargem Comprida,,Violência Terra,0,Danos,1
2016,Nordeste,BA,Curaçá (BA),Serra da Borracha,,Violência Terra,0,Danos,1
2016,Nordeste,BA,Curaçá (BA),Serra da Canabrava,,Violência Terra,0,Danos,1
2016,Nordeste,BA,Eunápolis (BA),Faz. Mutum Conjunto Cedro/Sítio Esperança ,,Violência Terra,300,,1
2016,Nordeste,BA,Eunápolis (BA),Faz. Queimadinha/Veracel Celulose,1900,Violência Terra,500,,1
2016,Nordeste,BA,Eunápolis (BA),Faz. São Caetano/Veracel,1943,Violência Terra,85,Danos,1
2016,Nordeste,BA,Formosa do Rio Preto (BA),Veredas do Riacho Brejão ,,Violência Terra,1,,2
2016,Nordeste,BA,Gentio do Ouro (BA),Com. Descanso/Mato do Meio/Retiro/Sacatruz/São Gonçalo/Gentio das Chagas/Silvério,19000,Violência Terra,68,,1
2016,Nordeste,BA,Gentio do Ouro (BA),Faz. Itobira/Com. Desterro,22000,Violência Terra,700,,1
2016,Nordeste,BA,Ibipeba (BA),Com. Barreiro/Barreirinho/Santa Cruz/Sumidouro/Boa Vista/Lagoa do Cipó/Queimada do Rufino/Pé de Limão/Volta Grande/Mandacaru/Morro do Fernandes/Santana do Jacaré/Lagoa Grande/Gergilim,,Violência Terra,500,Danos,1
2016,Nordeste,BA,Ilhéus (BA),Aldeia Gravatá/T. I. Tupinambá,,Violência Terra,30,Prisão,3
2016,Nordeste,BA,Ilhéus (BA),Aldeia Guarani Taba Atã,,Violência Terra,0,Danos,1
2016,Nordeste,BA,Ilhéus (BA),Aldeia Tucum/T. I. Tupinambá de Olivença/Mineradora Guanabara,,Violência Terra,0,Danos,1
2016,Nordeste,BA,Iramaia (BA),Fazenda Lagoa das Tábuas,3000,Violência Terra,103,,1
2016,Nordeste,BA,Itaberaba (BA),Faz. Santa Maria/Acamp. Olga Benário ,1792,Violência Terra,100,,3
2016,Nordeste,BA,Itagibá (BA),Faz. Serra Azul/Mirabela Mineradora,,Violência Terra,480,,1
2016,Nordeste,BA,Itanhém (BA),Faz. Planície/Acamp. Padre José,600,Violência Terra,100,Ameaça de prisão,4
2016,Nordeste,BA,Iuiú (BA),Fazenda Bial ,600,Violência Terra,260,,2
2016,Nordeste,BA,Iuiú (BA),Fazenda Caracol,,Violência Terra,110,,1
2016,Nordeste,BA,Iuiú (BA),Fazenda Santa Maria,4134,Violência Terra,110,,2
2016,Nordeste,BA,Jacobina (BA),Com. de Canavieira/Itapicuru/Jabuticaba,,Violência Terra,150,Danos,1
2016,Nordeste,BA,Juazeiro (BA),Área do Projeto de Irrigação Salitre/Acamp. Abril Vermelho,3000,Violência Terra,462,,1
2016,Nordeste,BA,Jucuruçu (BA),Faz. Changrilá/Caledônia,1400,Violência Terra,130,,5
2016,Nordeste,BA,Lajedão (BA),Canavial da Unial/Faz. Pingueira ,,Violência Terra,260,,1
2016,Nordeste,BA,Marcionílio Souza (BA),Fazenda Tununun,,Violência Terra,100,,1
2016,Nordeste,BA,Monte Santo (BA),Com. Paredão/Ferbasa,,Violência Terra,86,Intimidação,1
2016,Nordeste,BA,Monte Santo (BA),Comunidade Flores,400,Violência Terra,100,,1
2016,Nordeste,BA,Nordestina (BA),Acampamento São Jorge,,Violência Terra,250,Intimidação,3
2016,Nordeste,BA,Nordestina (BA),Com. Quilombola Bom Sucesso,,Violência Terra,0,Danos,1
2016,Nordeste,BA,Nordestina (BA),Com. Quilombola Caldeirão do Sangue,,Violência Terra,40,Danos,1
2016,Nordeste,BA,Nordestina (BA),Com. Quilombola Caldeirão dos Padres,,Violência Terra,12,Danos,1
2016,Nordeste,BA,Nordestina (BA),Com. Quilombola Fumaça,,Violência Terra,0,Danos,1
2016,Nordeste,BA,Nordestina (BA),Com. Quilombola Grotas,,Violência Terra,0,Danos,1
2016,Nordeste,BA,Nordestina (BA),Com. Quilombola Lages das Cabras,,Violência Terra,25,Danos,1
2016,Nordeste,BA,Nordestina (BA),Com. Quilombola Lagoa da Cruz,,Violência Terra,50,Danos,1
2016,Nordeste,BA,Nordestina (BA),Com. Quilombola Lagoa das Salinas,,Violência Terra,70,Danos,1
2016,Nordeste,BA,Nordestina (BA),Com. Quilombola Lagoa dos Bois,,Violência Terra,50,Danos,1
2016,Nordeste,BA,Nordestina (BA),Com. Quilombola Palha,,Violência Terra,30,Danos,1
2016,Nordeste,BA,Nordestina (BA),Com. Quilombola Poças,,Violência Terra,50,Danos,1
2016,Nordeste,BA,Nordestina (BA),Com. Quilombola Tanque Bonito,,Violência Terra,15,Danos,1
2016,Nordeste,BA,Nordestina (BA),Fazenda Olhos d'Água,2000,Violência Terra,250,,2
2016,Nordeste,BA,Oliveira dos Brejinhos (BA),Com. Sítio São José/Cercado/Tapera e São Bento,,Violência Terra,70,Intimidação,1
2016,Nordeste,BA,Oliveira dos Brejinhos (BA),Comunidade Várzea Grande,2526,Violência Terra,62,Impedimento de ir e vir,1
2016,Nordeste,BA,Ourolândia (BA),Com. São Bento e Várzea de Fora/Complexo Eólico Serra da Babilônia,,Violência Terra,200,Intimidação,1
2016,Nordeste,BA,Pau Brasil (BA),Fazenda Favorita,300,Violência Terra,23,,2
2016,Nordeste,BA,Paulo Afonso (BA),Cachoeira dos Veados/kariri Xocó ,,Violência Terra,67,,1
2016,Nordeste,BA,Piripá (BA),Comunidade de Fecho Bonito,3000,Violência Terra,22,Danos,1
2016,Nordeste,BA,Piripá (BA),Comunidade Lagoa de Cima,,Violência Terra,40,Danos,1
2016,Nordeste,BA,Planaltino (BA),Fazenda Reunidas Redenção/FERBASA/Ocupação Estrela Vive,,Violência Terra,40,,1
2016,Nordeste,BA,Prado (BA),T. I. Cahy-Pequi/Comexatiba/Aldeia Cahy/Mexatibá/PA Cumuruxatiba,28000,Violência Terra,75,"Ameaça de Morte, Tentativa de Assassinato",6
2016,Nordeste,BA,Prado (BA),T. I. Comexatiba/Aldeia Alegria Nova,,Violência Terra,50,,1
2016,Nordeste,BA,Prado (BA),T. I. Comexatiba/Aldeia Gurita,,Violência Terra,50,,1
2016,Nordeste,BA,Prado (BA),T. I. Comexatiba/Aldeia Monte Dourado,,Violência Terra,50,,1
2016,Nordeste,BA,Prado (BA),T. I. Comexatiba/Aldeia Tibá,,Violência Terra,50,,1
2016,Nordeste,BA,Remanso (BA),Comunidade Desterro/Energia Eólica,,Violência Terra,53,Intimidação,1
2016,Nordeste,BA,Remanso (BA),Comunidade Pedra da Onça ,,Violência Terra,67,,1
2016,Nordeste,BA,Santa Cruz Cabrália (BA),Faz. Mangabeira/Aldeia Aratikum,,Violência Terra,30,,2
2016,Nordeste,BA,Santa Cruz Cabrália (BA),Ponta Grande/Aldeia Nova Coroa/Itapororoca/Sarã Mirawê/Mirapé/Txihi Kamayurá/Novos Guerreiros/T. I. Coroa Vermelha,3000,Violência Terra,500,,1
2016,Nordeste,BA,Santa Luzia (BA),Fazenda Conjunto Vitória ,280,Violência Terra,45,,2
2016,Nordeste,BA,Santa Maria da Vitória (BA),Aguada Poço de Dentro/Com. de Salobro,20000,Violência Terra,30,,1
2016,Nordeste,BA,Santa Maria da Vitória (BA),Fecho de Pasto da Cortesia/Com. Arrodeador/Teles/Luís Martins/Porteira de Santa Cruz,5000,Violência Terra,30,Danos,1
2016,Nordeste,BA,Serra Dourada (BA),Larga da Porteira Santa Cruz/Luiz Martins/Torrada/Cachoeira/Cercado,18000,Violência Terra,92,,1
2016,Nordeste,BA,Simões Filho (BA),Com. Quilombola Rio dos Macacos,98,Violência Terra,43,,2
2016,Nordeste,BA,Sobradinho (BA),Comunidade Horta Verde,,Violência Terra,54,,1
2016,Nordeste,BA,Souto Soares (BA),Com. São Domingos/Manoel Joaquim/Cisterna/Emília,,Violência Terra,1381,Intimidação,1
2016,Nordeste,BA,Taperoá (BA),Com. Quilombola de Graciosa ,,Violência Terra,154,Danos,1
2016,Nordeste,BA,Teixeira de Freitas (BA),Faz. Mariângela/Acamp. Luís Gama,,Violência Terra,105,,1
2016,Nordeste,BA,Teixeira de Freitas (BA),Faz. São Benedito/Grupo JU Úngaro,1500,Violência Terra,280,,3
2016,Nordeste,BA,Tremedal (BA),Comunidade Ilha de Dentro,,Violência Terra,150,Danos,1
2016,Nordeste,BA,Una (BA),Fazenda Conjunto Presente,301,Violência Terra,50,,1
2016,Nordeste,BA,Una (BA),Serra do Padeiro/Serra de Trempes/Povo Tupinambá,,Violência Terra,130,Assassinato,2
2016,Nordeste,BA,Xique-Xique (BA),Projeto de Irrigação Baixio do Irecê/18 Comunidades Atingidas,124000,Violência Terra,450,Danos,1
2016,Nordeste,CE,Acaraú (CE),Com. Quilombola Córrego dos Iús/Barreira Sanitária,1200,Violência Terra,60,Tentativa de Assassinato,1
2016,Nordeste,CE,Alto Santo (CE),Barragem do Figueiredo/PAC,,Violência Terra,50,,1
2016,Nordeste,CE,Aracati (CE),Com.  Quilombola do Cumbe/Emp. de Carcinicultura,,Violência Terra,150,Impedimento de ir e vir,1
2016,Nordeste,CE,Fortaleza (CE),Manifestações 2016,,Violência Terra,0,,1
2016,Nordeste,CE,Itapipoca (CE),T. I. Tremembé da Barra do Mundaú,4000,Violência Terra,130,Ameaça de Morte,1
2016,Nordeste,CE,Pacatuba (CE),T. I. Pitaguary,1735,Violência Terra,753,Tentativa de Assassinato,1
2016,Nordeste,CE,Santana do Acaraú (CE),Faz. Canafístula/Acamp. 17 de Abril,1048.97,Violência Terra,100,,1
2016,Nordeste,MA,Açailândia (MA),Assent. Novo Oriente/Vale,1367,Violência Terra,40,Danos,1
2016,Nordeste,MA,Açailândia (MA),Com. Francisco Romão/Vale,,Violência Terra,102,Danos,1
2016,Nordeste,MA,Açailândia (MA),Comunidade Agroplanalto,,Violência Terra,30,Danos,1
2016,Nordeste,MA,Açailândia (MA),Comunidade Planalto I,,Violência Terra,18,Danos,1
2016,Nordeste,MA,Açailândia (MA),Faz. Conquista/Assent. João do Vale/Vale ,4170,Violência Terra,39,Danos,1
2016,Nordeste,MA,Aldeias Altas (MA),"Pov. Gostoso, Barro I e II, Pati, Bom Sucesso/TG Agroindústria",997,Violência Terra,37,,1
2016,Nordeste,MA,Alto Alegre do Maranhão (MA),Boa Hora,1100,Violência Terra,41,Ameaça de Morte,1
2016,Nordeste,MA,Alto Alegre do Maranhão (MA),Com. Arame,333,Violência Terra,16,Danos,1
2016,Nordeste,MA,Alto Alegre do Maranhão (MA),Com. Quilombola Mamorana/Território Campestre,900,Violência Terra,32,,1
2016,Nordeste,MA,Alto Alegre do Maranhão (MA),Faz. Campestre Catulo/Pov. Campestre/Pov. Canafístula/Território Campestre,14402,Violência Terra,427,Danos,1
2016,Nordeste,MA,Alto Alegre do Maranhão (MA),Gl. Campo do Bandeira/Cia. Caxuxa Pastoril,1450,Violência Terra,45,,1
2016,Nordeste,MA,Amapá do Maranhão (MA),Gl. Campina/Faz. Santa Érica,4000,Violência Terra,100,,1
2016,Nordeste,MA,Amarante do Maranhão (MA),Assassinato de Roni dos Santos Miranda,,Violência Terra,1,Assassinato,1
2016,Nordeste,MA,Amarante do Maranhão (MA),Comunidade Belo Monte 3,819,Violência Terra,45,Tentativa de Assassinato,1
2016,Nordeste,MA,Amarante do Maranhão (MA),"T. I. Arariboia/92 Aldeias/Etnias Guajajara, Gavião e Guajá",413000,Violência Terra,0,Assassinato,5
2016,Nordeste,MA,Anajatuba (MA),Retiro São João da Mata,,Violência Terra,80,Danos,1
2016,Nordeste,MA,Anapurus (MA),Comunidade Formiga,,Violência Terra,12,,1
2016,Nordeste,MA,Araguanã (MA),T. I. Alto Turiaçu,531000,Violência Terra,360,"Desaparecido, Tentativa de Assassinato",2
2016,Nordeste,MA,Araioses (MA),Ilha do Goiabal,,Violência Terra,30,Ameaça de Morte,1
2016,Nordeste,MA,Araioses (MA),Paramirim,249,Violência Terra,45,,1
2016,Nordeste,MA,Araioses (MA),Pau Ferrado ,7750,Violência Terra,74,,1
2016,Nordeste,MA,Araioses (MA),Santa Rosa,900,Violência Terra,28,,1
2016,Nordeste,MA,Bacabal (MA),Piratininga,,Violência Terra,250,Intimidação,1
2016,Nordeste,MA,Bacabeira (MA),Jambuca/Batista/Campo de Perizes/Distrito Industrial Bacabeira II ,,Violência Terra,3000,,1
2016,Nordeste,MA,Barra do Corda (MA),Acamp. diante da Faz. São José/Salomão,,Violência Terra,32,,2
2016,Nordeste,MA,Barra do Corda (MA),Faz. Ourives/Camburi,600,Violência Terra,10,,1
2016,Nordeste,MA,Barra do Corda (MA),T. I. Cana Brava-Marajá/São Pedro dos Cacetes/Aldeia Travessia ,,Violência Terra,1400,Assassinato,2
2016,Nordeste,MA,Barra do Corda (MA),Vista Alegre/São Martinho,,Violência Terra,54,,1
2016,Nordeste,MA,Belágua (MA),Estiva do Alfredo,360,Violência Terra,13,,1
2016,Nordeste,MA,Belágua (MA),Pau Ferrado I,1800,Violência Terra,32,Intimidação,1
2016,Nordeste,MA,Belágua (MA),Pau Ferrado II,1800,Violência Terra,12,,1
2016,Nordeste,MA,Benedito Leite (MA),"Forquilha I, II e III/Região do Matopiba/Ilha Veneza",300,Violência Terra,21,Ameaça de Morte,1
2016,Nordeste,MA,Bom Jardim (MA),Fazenda Pedreira II,,Violência Terra,154,Intimidação,1
2016,Nordeste,MA,Bom Jardim (MA),Rio da Onça/Pov. Brejinho/Rebio do Gurupi ,1200,Violência Terra,33,Ameaça de Morte,1
2016,Nordeste,MA,Bom Jardim (MA),T. I. Caru,173000,Violência Terra,0,Danos,1
2016,Nordeste,MA,Bom Jesus das Selvas (MA),Assentamento São Francisco,4000,Violência Terra,70,,1
2016,Nordeste,MA,Brejo (MA),Com. Quilombola de Depósito,777,Violência Terra,22,Ameaça de Morte,1
